epic_number,Campaign,DJA_Class,DJA_Probability,Class
206030408,3,OTHPER,0.707541,OTHPER
206030412,3,OTHPER,0.654043,OTHPER
206030433,3, Noise,0.510083, Noise
206030504,3, Noise,0.543659, Noise
206030526,3, Noise,0.551503, Noise
206030739,3, Noise,0.610182, Noise
206030915,3, Noise,0.610711, Noise
206030937,3, Noise,0.543488, Noise
206031013,3, Noise,0.710807, Noise
206031054,3, Noise,0.530431, Noise
206031090,3,OTHPER,0.532327,OTHPER
206031152,3,OTHPER,0.709937,OTHPER
206031185,3, Noise,0.79584, Noise
206031281,3, Noise,0.648029, Noise
206031298,3, Noise,0.555243, Noise
206031325,3, Noise,0.729835, Noise
206031380,3, Noise,0.5806979999999999, Noise
206031446,3,OTHPER,0.807822,OTHPER
206031471,3, Noise,0.605697, Noise
206031513,3, Noise,0.505634, Noise
206031528,3,  GDOR,0.757213,  GDOR
206031571,3,OTHPER,0.700837,OTHPER
206031601,3,OTHPER,0.681268,OTHPER
206031603,3, Noise,0.6020840000000001, Noise
206031623,3, Noise,0.527526, Noise
206031724,3,OTHPER,0.513937,OTHPER
206031772,3, Noise,0.5439350000000001, Noise
206031775,3,OTHPER,0.500714,OTHPER
206031789,3, Noise,0.580471, Noise
206031795,3, Noise,0.574725, Noise
206031811,3, Noise,0.586676, Noise
206031813,3,OTHPER,0.508126,OTHPER
206031855,3,OTHPER,0.921786,OTHPER
206031887,3, Noise,0.52927, Noise
206032033,3, Noise,0.866297, Noise
206032188,3, DSCUT,0.825159, DSCUT
206032293,3,OTHPER,0.567131,OTHPER
206032321,3,OTHPER,0.663929,OTHPER
206032331,3,OTHPER,0.605885,OTHPER
206032332,3, Noise,0.809303, Noise
206032372,3, Noise,0.624637, Noise
206032474,3, Noise,0.64661, Noise
206032589,3,OTHPER,0.856087,OTHPER
206032596,3,OTHPER,0.6184149999999999,OTHPER
206032640,3, Noise,0.52987, Noise
206032691,3,OTHPER,0.643085,OTHPER
206032693,3, Noise,0.500156, Noise
206032708,3, Noise,0.56172, Noise
206032745,3,OTHPER,0.590367,OTHPER
206032762,3, Noise,0.537813, Noise
206032808,3,OTHPER,0.537592,OTHPER
206032887,3,OTHPER,0.503524,OTHPER
206032888,3, Noise,0.6955640000000001, Noise
206032901,3, Noise,0.778084, Noise
206032955,3,OTHPER,0.500276,OTHPER
206033016,3, Noise,0.5089520000000001, Noise
206033019,3,OTHPER,0.568615,OTHPER
206033099,3,OTHPER,0.643285,OTHPER
206033130,3, Noise,0.6122569999999999, Noise
206033137,3, Noise,0.745272, Noise
206033141,3,OTHPER,0.7789689999999999,OTHPER
206033180,3, Noise,0.538556, Noise
206033237,3, Noise,0.653787, Noise
206033246,3,OTHPER,0.517347,OTHPER
206033274,3,OTHPER,0.6607270000000001,OTHPER
206033288,3, Noise,0.509979, Noise
206033305,3, Noise,0.577522, Noise
206033350,3, Noise,0.5147970000000001, Noise
206033393,3, Noise,0.680377, Noise
206033456,3, Noise,0.5661430000000001, Noise
206033474,3,OTHPER,0.647537,OTHPER
206033528,3, Noise,0.549878, Noise
206033539,3,OTHPER,0.95607,OTHPER
206033589,3, Noise,0.5007560000000001, Noise
206033615,3, Noise,0.661207, Noise
206033621,3, Noise,0.722949, Noise
206033622,3, Noise,0.547287, Noise
206033681,3, Noise,0.622423, Noise
206033694,3, Noise,0.5175810000000001, Noise
206033704,3, Noise,0.672241, Noise
206033753,3,OTHPER,0.517687,OTHPER
206033830,3,OTHPER,0.509965,OTHPER
206033974,3,  GDOR,0.942865,  GDOR
206034019,3,    EA,0.8638450000000001, Noise
206034024,3,OTHPER,0.6752229999999999,OTHPER
206034034,3, Noise,0.5616869999999999, Noise
206034045,3,OTHPER,0.501923,OTHPER
206034056,3, Noise,0.604813, Noise
206034106,3, Noise,0.724581, Noise
206034129,3,OTHPER,0.610618,OTHPER
206034157,3, Noise,0.675108, Noise
206034368,3, Noise,0.513169, Noise
206034373,3,OTHPER,0.503341,OTHPER
206034413,3,OTHPER,0.54137,OTHPER
206034578,3,OTHPER,0.658856,OTHPER
206034636,3, Noise,0.662724, Noise
206034663,3, Noise,0.516178, Noise
206034668,3,OTHPER,0.603113,OTHPER
206034766,3, Noise,0.647419, Noise
206034789,3, Noise,0.590417, Noise
206034839,3, Noise,0.5199, Noise
206034883,3,OTHPER,0.50944,OTHPER
206034924,3,OTHPER,0.5387609999999999,OTHPER
206035049,3,OTHPER,0.519188,OTHPER
206035050,3,OTHPER,0.5186729999999999,OTHPER
206035075,3,OTHPER,0.5128010000000001,OTHPER
206035082,3, Noise,0.550268, Noise
206035089,3, Noise,0.6482680000000001, Noise
206035235,3, Noise,0.565812, Noise
206035339,3, Noise,0.603075, Noise
206035369,3,OTHPER,0.914947,OTHPER
206035381,3,OTHPER,0.555693,OTHPER
206035397,3,OTHPER,0.7053510000000001,OTHPER
206035415,3, Noise,0.523691, Noise
206035451,3, Noise,0.8152510000000001, Noise
206035513,3, Noise,0.6994319999999999, Noise
206035550,3, Noise,0.7183930000000001, Noise
206035615,3,OTHPER,0.704705,OTHPER
206035651,3, Noise,0.8676860000000001, Noise
206035667,3,OTHPER,0.973583,OTHPER
206035700,3, Noise,0.512664, Noise
206035736,3, Noise,0.544207, Noise
206035867,3, Noise,0.6632060000000001, Noise
206035904,3, Noise,0.64784, Noise
206035912,3, Noise,0.551142, Noise
206036017,3, Noise,0.65514, Noise
206036048,3,OTHPER,0.5161,OTHPER
206036165,3, Noise,0.705842, Noise
206036275,3,OTHPER,0.570828,OTHPER
206036329,3,OTHPER,0.729686,OTHPER
206036357,3, Noise,0.564299, Noise
206036389,3, Noise,0.581665, Noise
206036416,3, Noise,0.513847, Noise
206036666,3, Noise,0.650242, Noise
206036724,3,OTHPER,0.944951,OTHPER
206036726,3,OTHPER,0.691128,OTHPER
206036741,3, Noise,0.56011, Noise
206036749,3,OTHPER,0.6226119999999999,OTHPER
206036810,3, DSCUT,0.607991, Noise
206036939,3,OTHPER,0.657589,OTHPER
206036963,3, Noise,0.64712, Noise
206037022,3,OTHPER,0.890999,OTHPER
206037023,3,OTHPER,0.5257189999999999,OTHPER
206037066,3, Noise,0.50478, Noise
206037252,3, Noise,0.511359, Noise
206037306,3, Noise,0.679133, Noise
206037311,3, Noise,0.503919, Noise
206037368,3, Noise,0.630406, Noise
206037393,3, Noise,0.627837, Noise
206037440,3, Noise,0.565621, Noise
206037449,3,OTHPER,0.6723640000000001,OTHPER
206037600,3, Noise,0.561118, Noise
206037672,3, Noise,0.512048, Noise
206037719,3, Noise,0.632051, Noise
206037724,3,    EB,0.592895,    EB
206037739,3, Noise,0.561395, Noise
206037748,3, Noise,0.552333, Noise
206037789,3,OTHPER,0.950731,OTHPER
206037963,3,OTHPER,0.53695,OTHPER
206038025,3, Noise,0.505482, Noise
206038121,3, Noise,0.553189, Noise
206038132,3,OTHPER,0.541316,OTHPER
206038156,3, Noise,0.673768, Noise
206038177,3, Noise,0.520533, Noise
206038186,3, Noise,0.682075, Noise
206038199,3, Noise,0.570752, Noise
206038223,3, Noise,0.587735, Noise
206038237,3,OTHPER,0.933453,OTHPER
206038285,3,    EB,0.941225,    EA
206038318,3,OTHPER,0.5083439999999999,OTHPER
206038335,3, Noise,0.80815, Noise
206038370,3,OTHPER,0.610846,OTHPER
206038415,3,OTHPER,0.5404770000000001,OTHPER
206038473,3,OTHPER,0.55291,OTHPER
206038483,3,    EA,0.623023,    EA
206038514,3, Noise,0.526556, Noise
206038603,3, Noise,0.615319, Noise
206038711,3, Noise,0.707294, Noise
206038745,3, Noise,0.611057, Noise
206038811,3, Noise,0.513497, Noise
206038918,3, Noise,0.51855, Noise
206038995,3,OTHPER,0.951476,OTHPER
206039180,3, Noise,0.5843659999999999, Noise
206039266,3, Noise,0.662697, Noise
206039319,3, Noise,0.645586, Noise
206039513,3,OTHPER,0.944542,OTHPER
206039531,3,OTHPER,0.671985,OTHPER
206039540,3, Noise,0.5096430000000001, Noise
206039654,3, Noise,0.6490819999999999, Noise
206039660,3, Noise,0.5801029999999999, Noise
206039693,3,OTHPER,0.533391,OTHPER
206039882,3, Noise,0.581379, Noise
206039900,3,OTHPER,0.626398,OTHPER
206039930,3, Noise,0.54642, Noise
206039932,3,OTHPER,0.592186,OTHPER
206039936,3,OTHPER,0.710503,OTHPER
206040104,3,OTHPER,0.726028,OTHPER
206040337,3, Noise,0.515962, Noise
206040408,3,OTHPER,0.624887,OTHPER
206040420,3,OTHPER,0.503147,OTHPER
206040430,3,OTHPER,0.534351,OTHPER
206040447,3, Noise,0.6065, Noise
206040480,3, Noise,0.558394, Noise
206040482,3, Noise,0.531088, Noise
206040507,3,OTHPER,0.588435,OTHPER
206040583,3,OTHPER,0.938812,OTHPER
206040600,3,OTHPER,0.552046,OTHPER
206040650,3, Noise,0.509402, Noise
206040737,3, Noise,0.68079, Noise
206040746,3, Noise,0.727187, Noise
206040747,3, Noise,0.731584, Noise
206040901,3, Noise,0.602533, Noise
206040999,3,OTHPER,0.979603,OTHPER
206041038,3,OTHPER,0.654558,OTHPER
206041067,3, Noise,0.581399, Noise
206041070,3,OTHPER,0.710559,OTHPER
206041081,3,OTHPER,0.90127,OTHPER
206041118,3, Noise,0.572746, Noise
206041119,3, Noise,0.686703, Noise
206041152,3, Noise,0.619897, Noise
206041209,3,OTHPER,0.540601,OTHPER
206041371,3,OTHPER,0.568543,OTHPER
206041423,3, Noise,0.8975049999999999, Noise
206041454,3, Noise,0.556508, Noise
206041480,3, Noise,0.629879, Noise
206041486,3,OTHPER,0.582637,OTHPER
206041494,3, Noise,0.521674, Noise
206041502,3, Noise,0.802755, Noise
206041509,3, Noise,0.587442, Noise
206041542,3,OTHPER,0.583322,OTHPER
206041579,3, Noise,0.653937, Noise
206041622,3,OTHPER,0.582503,OTHPER
206041664,3,OTHPER,0.513808,OTHPER
206041747,3, Noise,0.674367, Noise
206041748,3,OTHPER,0.859809,OTHPER
206041837,3, Noise,0.574836, Noise
206041863,3,OTHPER,0.514227,OTHPER
206041872,3, Noise,0.572973, Noise
206041971,3, Noise,0.696703, Noise
206041983,3, Noise,0.881999, Noise
206042052,3, Noise,0.7499939999999999, Noise
206042053,3, Noise,0.727685, Noise
206042054,3,OTHPER,0.6570239999999999,OTHPER
206042098,3, Noise,0.503445, Noise
206042192,3,OTHPER,0.5571050000000001,OTHPER
206042224,3,OTHPER,0.518772,OTHPER
206042254,3, Noise,0.500351, Noise
206042331,3,OTHPER,0.5271359999999999,OTHPER
206042332,3, Noise,0.599394, Noise
206042459,3,OTHPER,0.518042,OTHPER
206042549,3,OTHPER,0.536845,OTHPER
206042573,3, Noise,0.741995, Noise
206042627,3, Noise,0.5117079999999999, Noise
206042636,3, Noise,0.593474, Noise
206042852,3, Noise,0.609639, Noise
206042874,3,OTHPER,0.529766,OTHPER
206042946,3,OTHPER,0.634785,OTHPER
206042996,3, Noise,0.510275, Noise
206043023,3, Noise,0.515948, Noise
206043032,3,OTHPER,0.743376,OTHPER
206043147,3, Noise,0.67223, Noise
206043157,3, Noise,0.5774590000000001, Noise
206043225,3, Noise,0.512832, Noise
206043297,3, Noise,0.5934, Noise
206043391,3, Noise,0.577634, Noise
206043475,3,OTHPER,0.7811859999999999,OTHPER
206043557,3,OTHPER,0.516415,OTHPER
206043590,3,OTHPER,0.5693199999999999,OTHPER
206043758,3, Noise,0.513371, Noise
206043761,3, Noise,0.643915, Noise
206043819,3, Noise,0.554815, Noise
206043829,3,OTHPER,0.542776,OTHPER
206043905,3,OTHPER,0.525937,OTHPER
206043931,3, Noise,0.5563560000000001, Noise
206043959,3,OTHPER,0.779399,OTHPER
206043969,3,OTHPER,0.582846,OTHPER
206043990,3, Noise,0.676632, Noise
206044002,3, Noise,0.6860689999999999, Noise
206044010,3,OTHPER,0.709046,OTHPER
206044021,3,OTHPER,0.796772,OTHPER
206044029,3, Noise,0.5775060000000001, Noise
206044133,3, Noise,0.615941, Noise
206044142,3,OTHPER,0.740582,OTHPER
206044160,3,OTHPER,0.576238,OTHPER
206044222,3, Noise,0.559585, Noise
206044239,3, Noise,0.56795, Noise
206044262,3, Noise,0.556942, Noise
206044294,3, Noise,0.505653, Noise
206044359,3, Noise,0.5013850000000001, Noise
206044375,3, Noise,0.7778470000000001, Noise
206044376,3, Noise,0.508246, Noise
206044395,3,OTHPER,0.67102,OTHPER
206044527,3,OTHPER,0.902585,OTHPER
206044558,3,OTHPER,0.793554,OTHPER
206044699,3,OTHPER,0.866649,OTHPER
206044733,3, Noise,0.5041800000000001, Noise
206044763,3, Noise,0.502533, Noise
206044766,3,  GDOR,0.565421, Noise
206044803,3,OTHPER,0.602841,OTHPER
206044823,3, Noise,0.598895, Noise
206044837,3,  RRab,0.659976,  RRab
206044934,3, Noise,0.500634, Noise
206045005,3, Noise,0.6007859999999999, Noise
206045066,3, Noise,0.509926, Noise
206045069,3, Noise,0.539039, Noise
206045090,3, Noise,0.619627, Noise
206045100,3, Noise,0.5289510000000001, Noise
206045102,3,OTHPER,0.526084,OTHPER
206045109,3,OTHPER,0.587942,OTHPER
206045146,3,    EB,0.957067,    EB
206045204,3, Noise,0.512786, Noise
206045377,3,OTHPER,0.5014460000000001,OTHPER
206045391,3,OTHPER,0.584687,OTHPER
206045394,3,OTHPER,0.550139,OTHPER
206045448,3,    EB,0.96899,    EB
206045486,3, Noise,0.719942, Noise
206045504,3, Noise,0.529354, Noise
206045552,3, Noise,0.6823640000000001, Noise
206045570,3,OTHPER,0.575427,OTHPER
206045622,3, Noise,0.7560859999999999, Noise
206045632,3,OTHPER,0.567843,OTHPER
206045802,3, Noise,0.6511359999999999, Noise
206045805,3,OTHPER,0.528189,OTHPER
206045914,3,OTHPER,0.717198,OTHPER
206045926,3, Noise,0.535199, Noise
206045938,3, Noise,0.693401, Noise
206045982,3, Noise,0.5040859999999999, Noise
206046025,3,OTHPER,0.55676,OTHPER
206046054,3, Noise,0.626449, Noise
206046073,3,  RRab,0.903031,  RRab
206046177,3, Noise,0.646754, Noise
206046297,3, Noise,0.698235, Noise
206046398,3,OTHPER,0.564829,OTHPER
206046401,3,OTHPER,0.531709,OTHPER
206046469,3, Noise,0.59921, Noise
206046474,3,OTHPER,0.5229550000000001,OTHPER
206046479,3, Noise,0.555836, Noise
206046499,3,OTHPER,0.539837,OTHPER
206046564,3,OTHPER,0.698704,OTHPER
206046719,3,OTHPER,0.593238,OTHPER
206046748,3,    EB,0.987936,    EB
206046757,3, Noise,0.585422, Noise
206046788,3, Noise,0.5092260000000001, Noise
206046984,3, Noise,0.530488, Noise
206047007,3, Noise,0.809157, Noise
206047037,3, Noise,0.8853200000000001, Noise
206047048,3, Noise,0.732558, Noise
206047113,3, Noise,0.664784, Noise
206047180,3, DSCUT,0.6892550000000001, Noise
206047252,3, Noise,0.715075, Noise
206047275,3,OTHPER,0.6142270000000001,OTHPER
206047286,3, Noise,0.599223, Noise
206047297,3,OTHPER,0.8437389999999999,OTHPER
206047309,3,OTHPER,0.5814739999999999,OTHPER
206047337,3,OTHPER,0.641929,OTHPER
206047384,3,OTHPER,0.5079060000000001,OTHPER
206047399,3, Noise,0.658469, Noise
206047401,3, Noise,0.686161, Noise
206047521,3, Noise,0.639832, Noise
206047650,3, Noise,0.5159, Noise
206047900,3, Noise,0.676538, Noise
206047916,3, Noise,0.581184, Noise
206048095,3, Noise,0.5294770000000001, Noise
206048112,3,OTHPER,0.62135,OTHPER
206048121,3, Noise,0.535569, Noise
206048274,3, Noise,0.622136, Noise
206048305,3,OTHPER,0.54138,OTHPER
206048346,3, Noise,0.590337, Noise
206048350,3, Noise,0.515912, Noise
206048386,3, Noise,0.618104, Noise
206048479,3, Noise,0.636264, Noise
206048480,3,OTHPER,0.856713,OTHPER
206048508,3,OTHPER,0.504323,OTHPER
206048575,3, Noise,0.548284, Noise
206048720,3,OTHPER,0.7720779999999999,OTHPER
206048768,3,OTHPER,0.558116,OTHPER
206048778,3,OTHPER,0.5416920000000001,OTHPER
206048811,3,OTHPER,0.654587,OTHPER
206048855,3, Noise,0.501695, Noise
206048862,3, Noise,0.5467029999999999, Noise
206048885,3,OTHPER,0.5609430000000001,OTHPER
206048937,3, DSCUT,0.5035430000000001, DSCUT
206049073,3, Noise,0.545361, Noise
206049222,3,    EB,0.948119,    EB
206049329,3, Noise,0.522238, Noise
206049331,3, Noise,0.744684, Noise
206049364,3, Noise,0.507195, Noise
206049412,3, Noise,0.574617, Noise
206049503,3,OTHPER,0.714964,OTHPER
206049554,3, Noise,0.530654, Noise
206049556,3,OTHPER,0.821477,OTHPER
206049606,3,OTHPER,0.535775,OTHPER
206049671,3, Noise,0.5350699999999999, Noise
206049740,3, Noise,0.600691, Noise
206049764,3, Noise,0.511281, Noise
206049796,3,OTHPER,0.5066890000000001,OTHPER
206049811,3, Noise,0.50977, Noise
206049832,3,OTHPER,0.695184,OTHPER
206049954,3, Noise,0.617196, Noise
206049991,3, Noise,0.544454, Noise
206050032,3,OTHPER,0.541378,OTHPER
206050140,3, Noise,0.534028, Noise
206050222,3, Noise,0.622261, Noise
206050461,3,OTHPER,0.519642,OTHPER
206050466,3, Noise,0.543871, Noise
206050573,3,OTHPER,0.551763,OTHPER
206050661,3,OTHPER,0.55678,OTHPER
206050724,3,OTHPER,0.555607,OTHPER
206050859,3,OTHPER,0.5665359999999999,OTHPER
206050880,3,OTHPER,0.825376,OTHPER
206050887,3,OTHPER,0.5199739999999999,OTHPER
206050902,3, Noise,0.6603829999999999, Noise
206050904,3, Noise,0.597751, Noise
206051048,3,OTHPER,0.607553,OTHPER
206051070,3,OTHPER,0.544241,OTHPER
206051173,3, Noise,0.630868, Noise
206051256,3,OTHPER,0.6674,OTHPER
206051257,3,OTHPER,0.597992,OTHPER
206051292,3,OTHPER,0.500203,OTHPER
206051359,3,OTHPER,0.515022,OTHPER
206051382,3, Noise,0.571214, Noise
206051563,3,  GDOR,0.951274,  GDOR
206051565,3, Noise,0.5526479999999999, Noise
206051701,3,OTHPER,0.671629,OTHPER
206051737,3, Noise,0.616689, Noise
206051846,3, Noise,0.51489, Noise
206051860,3, Noise,0.588823, Noise
206051863,3,OTHPER,0.63845,OTHPER
206051873,3,OTHPER,0.74939,OTHPER
206051879,3,OTHPER,0.916904,OTHPER
206051986,3, Noise,0.7888189999999999, Noise
206052022,3, Noise,0.880519, Noise
206052124,3,OTHPER,0.850245,OTHPER
206052152,3,OTHPER,0.578343,OTHPER
206052160,3, Noise,0.541722, Noise
206052452,3, Noise,0.634475, Noise
206052511,3,OTHPER,0.512167,OTHPER
206052597,3, Noise,0.648129, Noise
206052803,3, Noise,0.510125, Noise
206052811,3, Noise,0.535198, Noise
206052833,3, Noise,0.788339, Noise
206052875,3,OTHPER,0.930277,OTHPER
206052953,3, Noise,0.532692, Noise
206052992,3,OTHPER,0.808929,OTHPER
206053048,3, Noise,0.599799, Noise
206053062,3, Noise,0.506776, Noise
206053138,3, Noise,0.508686, Noise
206053140,3,OTHPER,0.573626,OTHPER
206053173,3, Noise,0.548643, Noise
206053352,3, Noise,0.758603, Noise
206053360,3,OTHPER,0.6879649999999999,OTHPER
206053496,3,OTHPER,0.63495,OTHPER
206053541,3,OTHPER,0.940706,OTHPER
206053592,3,  RRab,0.946653,  RRab
206053602,3, Noise,0.5890850000000001, Noise
206053626,3, Noise,0.6448689999999999, Noise
206053649,3, Noise,0.681117, Noise
206053651,3, Noise,0.53375, Noise
206053675,3, Noise,0.510283, Noise
206053801,3,OTHPER,0.731773,OTHPER
206053819,3,OTHPER,0.571782,OTHPER
206053836,3, Noise,0.516231, Noise
206053866,3,OTHPER,0.528692,OTHPER
206053877,3, Noise,0.658103, Noise
206053905,3,OTHPER,0.585781,OTHPER
206054011,3, Noise,0.541072, Noise
206054053,3,OTHPER,0.5063979999999999,OTHPER
206054167,3,OTHPER,0.638243,OTHPER
206054186,3, Noise,0.644034, Noise
206054202,3,OTHPER,0.674443,OTHPER
206054273,3,OTHPER,0.65874,OTHPER
206054329,3,OTHPER,0.724272,OTHPER
206054392,3,OTHPER,0.580612,OTHPER
206054401,3,OTHPER,0.514674,OTHPER
206054417,3,OTHPER,0.6220859999999999,OTHPER
206054440,3,OTHPER,0.954295,OTHPER
206054499,3, Noise,0.631636, Noise
206054535,3,OTHPER,0.538736,OTHPER
206054604,3, Noise,0.880531, Noise
206054670,3, Noise,0.5176609999999999, Noise
206054671,3,OTHPER,0.603554,OTHPER
206054675,3,OTHPER,0.568879,OTHPER
206054846,3,OTHPER,0.789443,OTHPER
206054940,3, Noise,0.6918350000000001, Noise
206054969,3,OTHPER,0.555109,OTHPER
206055014,3,OTHPER,0.586735,OTHPER
206055061,3, Noise,0.56271, Noise
206055065,3,OTHPER,0.755677,OTHPER
206055159,3, Noise,0.548275, Noise
206055190,3,OTHPER,0.802145,OTHPER
206055204,3, Noise,0.5014390000000001, Noise
206055301,3,OTHPER,0.501142,OTHPER
206055420,3,OTHPER,0.952378,OTHPER
206055447,3, Noise,0.7045, Noise
206055602,3, Noise,0.613621, Noise
206055733,3, Noise,0.744258, Noise
206055764,3, Noise,0.709596, Noise
206055768,3,OTHPER,0.539329,OTHPER
206055858,3,OTHPER,0.509063,OTHPER
206055865,3, Noise,0.5973649999999999, Noise
206055919,3,OTHPER,0.789064,OTHPER
206055949,3, Noise,0.707897, Noise
206055951,3,OTHPER,0.789064,OTHPER
206055981,3,OTHPER,0.575764,OTHPER
206055982,3,OTHPER,0.539465,OTHPER
206056126,3,OTHPER,0.818634,OTHPER
206056155,3, DSCUT,0.927104, DSCUT
206056159,3,OTHPER,0.5320090000000001,OTHPER
206056181,3, Noise,0.810509, Noise
206056183,3, Noise,0.565517, Noise
206056226,3, Noise,0.8517, Noise
206056337,3, Noise,0.543079, Noise
206056430,3, Noise,0.591187, Noise
206056442,3, Noise,0.556497, Noise
206056517,3, Noise,0.668405, Noise
206056648,3,OTHPER,0.858143,OTHPER
206056771,3, Noise,0.5353399999999999, Noise
206056775,3,OTHPER,0.53992,OTHPER
206056826,3, Noise,0.753213, Noise
206056832,3,OTHPER,0.586889,OTHPER
206056979,3,OTHPER,0.628717,OTHPER
206056980,3,OTHPER,0.503783,OTHPER
206056999,3,OTHPER,0.8218219999999999,OTHPER
206057170,3, Noise,0.62608, Noise
206057199,3,OTHPER,0.700716,OTHPER
206057229,3, Noise,0.8323510000000001, Noise
206057237,3, Noise,0.567233, Noise
206057281,3, Noise,0.527406, Noise
206057287,3, Noise,0.832359, Noise
206057360,3, Noise,0.635886, Noise
206057408,3,OTHPER,0.897508,OTHPER
206057532,3, Noise,0.500646, Noise
206057621,3,OTHPER,0.728737,OTHPER
206057623,3, Noise,0.5919770000000001, Noise
206057639,3, Noise,0.616414, Noise
206057649,3,OTHPER,0.5353680000000001,OTHPER
206057654,3, Noise,0.66371, Noise
206057663,3,OTHPER,0.528721,OTHPER
206057700,3, Noise,0.5355439999999999, Noise
206057814,3,OTHPER,0.620121,OTHPER
206057853,3, Noise,0.544133, Noise
206057894,3, Noise,0.590561, Noise
206057904,3, Noise,0.509564, Noise
206057905,3, Noise,0.777412, Noise
206057917,3, Noise,0.649519, Noise
206058056,3,OTHPER,0.526462,OTHPER
206058152,3,OTHPER,0.633261,OTHPER
206058210,3,OTHPER,0.518265,OTHPER
206058232,3, Noise,0.501268, Noise
206058234,3, Noise,0.725478, Noise
206058238,3,OTHPER,0.593591,OTHPER
206058243,3, Noise,0.6010939999999999, Noise
206058245,3, Noise,0.527241, Noise
206058272,3, Noise,0.5234449999999999, Noise
206058317,3,OTHPER,0.504364,OTHPER
206058359,3,OTHPER,0.661131,OTHPER
206058387,3,    EB,0.985412,    EB
206058431,3,OTHPER,0.5434479999999999,OTHPER
206058433,3, Noise,0.597645, Noise
206058474,3, Noise,0.831033, Noise
206058586,3, Noise,0.889605, Noise
206058851,3, Noise,0.553305, Noise
206058910,3,OTHPER,0.638397,OTHPER
206058970,3, Noise,0.7423489999999999, Noise
206058994,3,OTHPER,0.909532,OTHPER
206059009,3, Noise,0.7652359999999999, Noise
206059064,3,OTHPER,0.828484,OTHPER
206059097,3,OTHPER,0.531775,OTHPER
206059142,3, Noise,0.809481, Noise
206059169,3,OTHPER,0.513778,OTHPER
206059251,3,OTHPER,0.96756,OTHPER
206059267,3, Noise,0.5682689999999999, Noise
206059464,3, Noise,0.577184, Noise
206059508,3, Noise,0.557175, Noise
206059654,3, Noise,0.581101, Noise
206059688,3, Noise,0.597375, Noise
