,epic_number,Campaign,DJA_Class,Probability,Class
4228,206131782,3, Noise,0.667593, Noise
4229,206131837,3, Noise,0.788455, Noise
4230,206131975,3,OTHPER,0.8230190000000001,OTHPER
4231,206131981,3, Noise,0.7286279999999999, Noise
4232,206132013,3, Noise,0.5351, Noise
4233,206132041,3,OTHPER,0.744052,OTHPER
4234,206132092,3, DSCUT,0.8349489999999999, Noise
4235,206132246,3, Noise,0.581781, Noise
4236,206132311,3, Noise,0.535601, Noise
4237,206132405,3, DSCUT,0.513853, Noise
4238,206132447,3, Noise,0.587857, Noise
4239,206132490,3, Noise,0.5924649999999999, Noise
4240,206132515,3, DSCUT,0.512149, Noise
4241,206132534,3,OTHPER,0.546457,OTHPER
4242,206132581,3,OTHPER,0.809516,OTHPER
4243,206132705,3, Noise,0.686562, Noise
4244,206132710,3, Noise,0.7119770000000001, Noise
4245,206132739,3, Noise,0.566615, Noise
4246,206132743,3, Noise,0.507793, Noise
4247,206132770,3,OTHPER,0.5332819999999999,OTHPER
4248,206132790,3,OTHPER,0.638225,OTHPER
4249,206132828,3, Noise,0.631456, Noise
4250,206132887,3,OTHPER,0.671922,OTHPER
4251,206133080,3,OTHPER,0.529989,OTHPER
4252,206133103,3,OTHPER,0.548642,OTHPER
4253,206133114,3, Noise,0.535224, Noise
4254,206133199,3,OTHPER,0.619494,OTHPER
4255,206133284,3,OTHPER,0.964424,OTHPER
4256,206133309,3,OTHPER,0.68796,OTHPER
4257,206133310,3, Noise,0.681103, Noise
4258,206133321,3,OTHPER,0.546797,OTHPER
4259,206133362,3, Noise,0.778593, Noise
4260,206133520,3, Noise,0.526734, Noise
4261,206133588,3, Noise,0.7002430000000001, Noise
4262,206133595,3, Noise,0.925714, Noise
4263,206133624,3, Noise,0.549078, Noise
4264,206133632,3, Noise,0.5198189999999999, Noise
4265,206133660,3,OTHPER,0.5213810000000001,OTHPER
4266,206133873,3,OTHPER,0.8388059999999999,OTHPER
4267,206133947,3, Noise,0.537248, Noise
4268,206133963,3, Noise,0.567943, Noise
4269,206134035,3,OTHPER,0.511142,OTHPER
4270,206134045,3, Noise,0.62083, Noise
4271,206134235,3, Noise,0.545138, Noise
4272,206134292,3, Noise,0.5915100000000001, Noise
4273,206134391,3,OTHPER,0.578277,OTHPER
4274,206134468,3, Noise,0.502666, Noise
4275,206134477,3,    EB,0.8907700000000001,    EA
4276,206134512,3, Noise,0.582863, Noise
4277,206134590,3,OTHPER,0.547694,OTHPER
4278,206134598,3, Noise,0.567547, Noise
4279,206134655,3, Noise,0.5324180000000001, Noise
4280,206134919,3, Noise,0.5655319999999999, Noise
4281,206134946,3, Noise,0.735746, Noise
4282,206134949,3,OTHPER,0.5288189999999999,OTHPER
4283,206134973,3, Noise,0.5938359999999999, Noise
4284,206135011,3,OTHPER,0.543755,OTHPER
4285,206135032,3, Noise,0.576856, Noise
4286,206135075,3,    EA,0.8021119999999999, Noise
4287,206135129,3,OTHPER,0.8954979999999999,OTHPER
4288,206135130,3, Noise,0.658708, Noise
4289,206135170,3,OTHPER,0.931269,OTHPER
4290,206135222,3, Noise,0.567025, Noise
4291,206135257,3, Noise,0.547305, Noise
4292,206135314,3, Noise,0.53874, Noise
4293,206135325,3, Noise,0.56698, Noise
4294,206135369,3, Noise,0.5314399999999999, Noise
4295,206135415,3,OTHPER,0.715086,OTHPER
4296,206135422,3,OTHPER,0.538706,OTHPER
4297,206135464,3, Noise,0.77945, Noise
4298,206135505,3,OTHPER,0.626247,OTHPER
4299,206135562,3, Noise,0.557279, Noise
4300,206135591,3,OTHPER,0.653177,OTHPER
4301,206135638,3,OTHPER,0.502922,OTHPER
4302,206135669,3,OTHPER,0.645989,OTHPER
4303,206135680,3, Noise,0.676371, Noise
4304,206135682,3,OTHPER,0.895058,OTHPER
4305,206135700,3,OTHPER,0.517444,OTHPER
4306,206135762,3, Noise,0.5125029999999999, Noise
4307,206135764,3,OTHPER,0.708708,OTHPER
4308,206135852,3,OTHPER,0.524343,OTHPER
4309,206135866,3,OTHPER,0.793292,OTHPER
4310,206135870,3,OTHPER,0.554027,OTHPER
4311,206135900,3, Noise,0.528609, Noise
4312,206135912,3, Noise,0.6299739999999999, Noise
4313,206135963,3,OTHPER,0.501946,OTHPER
4314,206136153,3,OTHPER,0.979851,OTHPER
4315,206136284,3, Noise,0.537098, Noise
4316,206136293,3,OTHPER,0.5661609999999999,OTHPER
4317,206136306,3, Noise,0.506292, Noise
4318,206136325,3, Noise,0.636196, Noise
4319,206136467,3,OTHPER,0.506533,OTHPER
4320,206136502,3, Noise,0.545741, Noise
4321,206136521,3,OTHPER,0.524384,OTHPER
4322,206136559,3,OTHPER,0.776112,OTHPER
4323,206136576,3, Noise,0.534289, Noise
4324,206136607,3,OTHPER,0.5912189999999999,OTHPER
4325,206136642,3,OTHPER,0.74924,OTHPER
4326,206136726,3, Noise,0.633941, Noise
4327,206136743,3, Noise,0.509454, Noise
4328,206136761,3, Noise,0.535377, Noise
4329,206136932,3,OTHPER,0.666029,OTHPER
4330,206136972,3, Noise,0.6109020000000001, Noise
4331,206137051,3, Noise,0.560814, Noise
4332,206137097,3,OTHPER,0.7678,OTHPER
4333,206137170,3, Noise,0.8673219999999999, Noise
4334,206137237,3, Noise,0.516899, Noise
4335,206137304,3, Noise,0.5610689999999999, Noise
4336,206137357,3, Noise,0.549524, Noise
4337,206137391,3, Noise,0.600892, Noise
4338,206137516,3, Noise,0.656045, Noise
4339,206137523,3,OTHPER,0.531065,OTHPER
4340,206137600,3,OTHPER,0.749904,OTHPER
4341,206137612,3, Noise,0.507328, Noise
4342,206137703,3, Noise,0.519838, Noise
4343,206137710,3, Noise,0.529909, Noise
4344,206137757,3,OTHPER,0.848823,OTHPER
4345,206137786,3,OTHPER,0.668706,OTHPER
4346,206137793,3,OTHPER,0.519838,OTHPER
4347,206137835,3,OTHPER,0.505775,OTHPER
4348,206137912,3, Noise,0.565062, Noise
4349,206137917,3,OTHPER,0.578044,OTHPER
4350,206137987,3,OTHPER,0.5500390000000001,OTHPER
4351,206137990,3, Noise,0.563952, Noise
4352,206138037,3, Noise,0.5875739999999999, Noise
4353,206138051,3,OTHPER,0.509497,OTHPER
4354,206138078,3, Noise,0.7222609999999999, Noise
4355,206138239,3, Noise,0.5180060000000001, Noise
4356,206138251,3, Noise,0.530208, Noise
4357,206138511,3, Noise,0.529521, Noise
4358,206138544,3,OTHPER,0.506378,OTHPER
4359,206138623,3,OTHPER,0.533536,OTHPER
4360,206138645,3, Noise,0.750358, Noise
4361,206138733,3,OTHPER,0.601908,OTHPER
4362,206138755,3, Noise,0.612851, Noise
4363,206138840,3, Noise,0.517541, Noise
4364,206138885,3, Noise,0.622393, Noise
4365,206139021,3,OTHPER,0.5517529999999999,OTHPER
4366,206139053,3,OTHPER,0.624609,OTHPER
4367,206139084,3, Noise,0.532742, Noise
4368,206139108,3,OTHPER,0.559589,OTHPER
4369,206139113,3, Noise,0.537509, Noise
4370,206139138,3, Noise,0.624119, Noise
4371,206139168,3, Noise,0.612971, Noise
4372,206139181,3, Noise,0.579472, Noise
4373,206139184,3, Noise,0.506792, Noise
4374,206139203,3,OTHPER,0.571874,OTHPER
4375,206139304,3, Noise,0.549234, Noise
4376,206139372,3, Noise,0.631736, Noise
4377,206139430,3,OTHPER,0.771352,OTHPER
4378,206139449,3, Noise,0.5022300000000001, Noise
4379,206139498,3, DSCUT,0.821556, DSCUT
4380,206139567,3, Noise,0.650991, Noise
4381,206139574,3,    EB,0.970073,    EA
4382,206139628,3, Noise,0.5075529999999999, Noise
4383,206139703,3,OTHPER,0.866857,OTHPER
4384,206139820,3, Noise,0.705741, Noise
4385,206139858,3,OTHPER,0.52789,OTHPER
4386,206139918,3,OTHPER,0.562434,OTHPER
4387,206139936,3, Noise,0.603058, Noise
4388,206140012,3,OTHPER,0.769981,OTHPER
4389,206140016,3, Noise,0.514183, Noise
4390,206140019,3, Noise,0.724665, Noise
4391,206140037,3,OTHPER,0.622373,OTHPER
4392,206140076,3, Noise,0.564484, Noise
4393,206140144,3,OTHPER,0.874042,OTHPER
4394,206140340,3, Noise,0.5381319999999999, Noise
4395,206140369,3, Noise,0.606642, Noise
4396,206140378,3, Noise,0.5988939999999999, Noise
4397,206140587,3,OTHPER,0.51786,OTHPER
4398,206140692,3,OTHPER,0.528921,OTHPER
4399,206140697,3,OTHPER,0.525208,OTHPER
4400,206140818,3,OTHPER,0.521701,OTHPER
4401,206140891,3,OTHPER,0.5095850000000001,OTHPER
4402,206140921,3,OTHPER,0.658159,OTHPER
4403,206140993,3,OTHPER,0.5927600000000001,OTHPER
4404,206141039,3, Noise,0.784686, Noise
4405,206141095,3,OTHPER,0.637356,OTHPER
4406,206141114,3, Noise,0.548962, Noise
4407,206141160,3,OTHPER,0.51351,OTHPER
4408,206141233,3, Noise,0.514033, Noise
4409,206141250,3,OTHPER,0.751135,OTHPER
4410,206141373,3, Noise,0.5092979999999999, Noise
4411,206141376,3, Noise,0.539246, Noise
4412,206141378,3,OTHPER,0.935954,OTHPER
4413,206141437,3,OTHPER,0.712587,OTHPER
4414,206141594,3,OTHPER,0.564711,OTHPER
4415,206141622,3, Noise,0.5564600000000001, Noise
4416,206141687,3,OTHPER,0.72425,OTHPER
4417,206141713,3,OTHPER,0.5743199999999999,OTHPER
4418,206141738,3,OTHPER,0.653284,OTHPER
4419,206141750,3,OTHPER,0.605798,OTHPER
4420,206141778,3, Noise,0.692046, Noise
4421,206141824,3,OTHPER,0.5063439999999999,OTHPER
4422,206141844,3,OTHPER,0.600811,OTHPER
4423,206141856,3,OTHPER,0.6194810000000001,OTHPER
4424,206141871,3, Noise,0.681222, Noise
4425,206141983,3, Noise,0.522048, Noise
4426,206141996,3, Noise,0.712425, Noise
4427,206142014,3, Noise,0.552971, Noise
4428,206142102,3,OTHPER,0.522834,OTHPER
4429,206142255,3, Noise,0.544276, Noise
4430,206142277,3,OTHPER,0.583824,OTHPER
4431,206142390,3, Noise,0.575178, Noise
4432,206142443,3, Noise,0.5086729999999999, Noise
4433,206142483,3,OTHPER,0.5644710000000001,OTHPER
4434,206142513,3, Noise,0.522692, Noise
4435,206142534,3, Noise,0.888124, Noise
4436,206142625,3, Noise,0.670079, Noise
4437,206142710,3, Noise,0.6414350000000001, Noise
4438,206142811,3,OTHPER,0.5460659999999999,OTHPER
4439,206142832,3, Noise,0.615367, Noise
4440,206142874,3,OTHPER,0.500657,OTHPER
4441,206142903,3,OTHPER,0.590837,OTHPER
4442,206142913,3, Noise,0.569933, Noise
4443,206142981,3, Noise,0.562533, Noise
4444,206142991,3,OTHPER,0.8378389999999999,OTHPER
4445,206143011,3, Noise,0.5128060000000001, Noise
4446,206143040,3,OTHPER,0.58928,OTHPER
4447,206143188,3, Noise,0.6900850000000001, Noise
4448,206143256,3, Noise,0.743672, Noise
4449,206143258,3, Noise,0.5602779999999999, Noise
4450,206143304,3, Noise,0.783896, Noise
4451,206143336,3, DSCUT,0.6639149999999999, DSCUT
4452,206143338,3, Noise,0.5109, Noise
4453,206143340,3, Noise,0.726224, Noise
4454,206143448,3, Noise,0.6844819999999999, Noise
4455,206143475,3,OTHPER,0.562779,OTHPER
4456,206143491,3, Noise,0.52398, Noise
4457,206143545,3, Noise,0.861925, Noise
4458,206143570,3,OTHPER,0.55292,OTHPER
4459,206143580,3,OTHPER,0.66406,OTHPER
4460,206143646,3, Noise,0.539684, Noise
4461,206143659,3, Noise,0.679214, Noise
4462,206143686,3,OTHPER,0.573019,OTHPER
4463,206143808,3, Noise,0.621909, Noise
4464,206143949,3,OTHPER,0.521894,OTHPER
4465,206143954,3,  RRab,0.937315,  RRab
4466,206144018,3, Noise,0.5650270000000001, Noise
4467,206144053,3,OTHPER,0.557688,OTHPER
4468,206144076,3,OTHPER,0.5055890000000001,OTHPER
4469,206144084,3,OTHPER,0.8774959999999999,OTHPER
4470,206144129,3, Noise,0.533959, Noise
4471,206144139,3, Noise,0.615106, Noise
4472,206144180,3,OTHPER,0.549325,OTHPER
4473,206144243,3,OTHPER,0.823657,OTHPER
4474,206144246,3, Noise,0.570034, Noise
4475,206144299,3,OTHPER,0.907552,OTHPER
4476,206144392,3, Noise,0.5014569999999999, Noise
4477,206144462,3, Noise,0.7490640000000001, Noise
4478,206144467,3, Noise,0.673076, Noise
4479,206144515,3,OTHPER,0.6729970000000001,OTHPER
4480,206144535,3,OTHPER,0.761563,OTHPER
4481,206144562,3, Noise,0.599141, Noise
4482,206144595,3, Noise,0.665799, Noise
4483,206144674,3, Noise,0.6254460000000001, Noise
4484,206144700,3,OTHPER,0.597649,OTHPER
4485,206144769,3,OTHPER,0.543531,OTHPER
4486,206144774,3, Noise,0.563339, Noise
4487,206144777,3,OTHPER,0.82404,OTHPER
4488,206144778,3, Noise,0.68462, Noise
4489,206144794,3,  RRab,0.8739889999999999,  RRab
4490,206144886,3, Noise,0.616908, Noise
4491,206144925,3,OTHPER,0.782031,OTHPER
4492,206144947,3,OTHPER,0.525129,OTHPER
4493,206144981,3, Noise,0.652949, Noise
4494,206145148,3, DSCUT,0.98364, DSCUT
4495,206145156,3, Noise,0.667086, Noise
4496,206145206,3, Noise,0.568588, Noise
4497,206145224,3, Noise,0.57911, Noise
4498,206145229,3, Noise,0.536813, Noise
4499,206145411,3, Noise,0.535193, Noise
4500,206145425,3,OTHPER,0.607058,OTHPER
4501,206145475,3, Noise,0.529196, Noise
4502,206145494,3,OTHPER,0.6051479999999999,OTHPER
4503,206145537,3, Noise,0.6225890000000001, Noise
4504,206145652,3, Noise,0.631303, Noise
4505,206145666,3, Noise,0.5347810000000001, Noise
4506,206145709,3, Noise,0.522883, Noise
4507,206145766,3,OTHPER,0.649506,OTHPER
4508,206145793,3, Noise,0.6315350000000001, Noise
4509,206145844,3,OTHPER,0.744587,OTHPER
4510,206145886,3,OTHPER,0.5236770000000001,OTHPER
4511,206145945,3,OTHPER,0.510966,OTHPER
4512,206145950,3, Noise,0.594143, Noise
4513,206145979,3,OTHPER,0.503069,OTHPER
4514,206146103,3, Noise,0.683701, Noise
4515,206146130,3, DSCUT,0.5656439999999999, DSCUT
4516,206146153,3,OTHPER,0.54505,OTHPER
4517,206146161,3, Noise,0.5805899999999999, Noise
4518,206146224,3,OTHPER,0.525547,OTHPER
4519,206146248,3,OTHPER,0.655565,OTHPER
4520,206146427,3,OTHPER,0.956467,OTHPER
4521,206146431,3, Noise,0.579018, Noise
4522,206146477,3, Noise,0.527475, Noise
4523,206146645,3,OTHPER,0.580943,OTHPER
4524,206146659,3,OTHPER,0.951328,OTHPER
4525,206146664,3,OTHPER,0.560006,OTHPER
4526,206146775,3,OTHPER,0.556393,OTHPER
4527,206146976,3, Noise,0.634613, Noise
4528,206147005,3,OTHPER,0.8365290000000001,OTHPER
4529,206147059,3, Noise,0.587581, Noise
4530,206147069,3, Noise,0.517744, Noise
4531,206147129,3, Noise,0.55618, Noise
4532,206147341,3,OTHPER,0.505055,OTHPER
4533,206147387,3, Noise,0.511355, Noise
4534,206147411,3, Noise,0.650679, Noise
4535,206147502,3,OTHPER,0.893436,OTHPER
4536,206147528,3,OTHPER,0.534316,OTHPER
4537,206147530,3, Noise,0.5147430000000001, Noise
4538,206147620,3,OTHPER,0.561805,OTHPER
4539,206147650,3, Noise,0.520292, Noise
4540,206147668,3, Noise,0.53671, Noise
4541,206147873,3,OTHPER,0.6996720000000001,OTHPER
4542,206147901,3,OTHPER,0.6400239999999999,OTHPER
4543,206147924,3,OTHPER,0.969344,OTHPER
4544,206148006,3, Noise,0.753711, Noise
4545,206148013,3, Noise,0.54075, Noise
4546,206148135,3,OTHPER,0.523057,OTHPER
4547,206148153,3,OTHPER,0.517817,OTHPER
4548,206148199,3, Noise,0.533946, Noise
4549,206148288,3, Noise,0.523573, Noise
4550,206148291,3, Noise,0.68213, Noise
4551,206148445,3,OTHPER,0.8815350000000001,OTHPER
4552,206148467,3,OTHPER,0.701048,OTHPER
4553,206148544,3,OTHPER,0.694102,OTHPER
4554,206148576,3, Noise,0.786486, Noise
4555,206148618,3,OTHPER,0.979451,OTHPER
4556,206148764,3,OTHPER,0.751857,OTHPER
4557,206148787,3, Noise,0.520049, Noise
4558,206148888,3, Noise,0.6008859999999999, Noise
4559,206148891,3, Noise,0.516676, Noise
4560,206148914,3,OTHPER,0.585863,OTHPER
4561,206148972,3,OTHPER,0.745019,OTHPER
4562,206149089,3, Noise,0.595336, Noise
4563,206149103,3, Noise,0.659393, Noise
4564,206149117,3,OTHPER,0.643202,OTHPER
4565,206149204,3, Noise,0.8743770000000001, Noise
4566,206149238,3, Noise,0.511771, Noise
4567,206149249,3, Noise,0.6241359999999999, Noise
4568,206149251,3,OTHPER,0.657028,OTHPER
4569,206149334,3, Noise,0.569509, Noise
4570,206149413,3, Noise,0.5425300000000001, Noise
4571,206149522,3, Noise,0.501264, Noise
4572,206149533,3,OTHPER,0.568972,OTHPER
4573,206149560,3,OTHPER,0.543586,OTHPER
4574,206149565,3, Noise,0.507469, Noise
4575,206149599,3, Noise,0.7223729999999999, Noise
4576,206149743,3,OTHPER,0.539258,OTHPER
4577,206149777,3,OTHPER,0.555261,OTHPER
4578,206149878,3, Noise,0.5974229999999999, Noise
4579,206149951,3, Noise,0.5453180000000001, Noise
4580,206149993,3,  RRab,0.948399,  RRab
4581,206150116,3,OTHPER,0.549081,OTHPER
4582,206150180,3, Noise,0.542672, Noise
4583,206150218,3, Noise,0.556852, Noise
4584,206150303,3, Noise,0.576856, Noise
4585,206150311,3, Noise,0.537309, Noise
4586,206150440,3, Noise,0.5689810000000001, Noise
4587,206150479,3,OTHPER,0.512145,OTHPER
4588,206150505,3, Noise,0.570232, Noise
4589,206150552,3, Noise,0.534299, Noise
4590,206150563,3, Noise,0.5592229999999999, Noise
4591,206150619,3,OTHPER,0.696785,OTHPER
4592,206150653,3, Noise,0.5755859999999999, Noise
4593,206150838,3,OTHPER,0.6119319999999999,OTHPER
4594,206150876,3,OTHPER,0.813817,OTHPER
4595,206150881,3, Noise,0.510285, Noise
4596,206150968,3, Noise,0.745566, Noise
4597,206150972,3,OTHPER,0.652158,OTHPER
4598,206151027,3, Noise,0.688742, Noise
4599,206151040,3, Noise,0.5140060000000001, Noise
4600,206151066,3, Noise,0.703347, Noise
4601,206151082,3, Noise,0.6012109999999999, Noise
4602,206151107,3, Noise,0.533404, Noise
4603,206151114,3, Noise,0.5552600000000001, Noise
4604,206151193,3, Noise,0.539899, Noise
4605,206151344,3, Noise,0.669956, Noise
4606,206151353,3, Noise,0.504683, Noise
4607,206151367,3, Noise,0.6079829999999999, Noise
4608,206151376,3,OTHPER,0.534767,OTHPER
4609,206151388,3,OTHPER,0.8889530000000001,OTHPER
4610,206151454,3,OTHPER,0.6441600000000001,OTHPER
4611,206151469,3, Noise,0.708966, Noise
4612,206151538,3, Noise,0.642516, Noise
4613,206151546,3,OTHPER,0.5733689999999999,OTHPER
4614,206151594,3, Noise,0.645187, Noise
4615,206151608,3, Noise,0.827757, Noise
4616,206151661,3, Noise,0.543964, Noise
4617,206151680,3,OTHPER,0.562461,OTHPER
4618,206151799,3,OTHPER,0.691955,OTHPER
4619,206151805,3, Noise,0.5728300000000001, Noise
4620,206151813,3,OTHPER,0.580475,OTHPER
4621,206151838,3, Noise,0.543778, Noise
4622,206151847,3, Noise,0.538291, Noise
4623,206151851,3, Noise,0.604695, Noise
4624,206151863,3, Noise,0.70187, Noise
4625,206151867,3,OTHPER,0.810808,OTHPER
4626,206151972,3, Noise,0.571149, Noise
4627,206152000,3, Noise,0.5881430000000001, Noise
4628,206152015,3,  GDOR,0.534708,OTHPER
4629,206152030,3, Noise,0.502268, Noise
4630,206152057,3,OTHPER,0.797452,OTHPER
4631,206152190,3, Noise,0.707159, Noise
4632,206152220,3, Noise,0.548632, Noise
4633,206152248,3,OTHPER,0.533559,OTHPER
4634,206152262,3,OTHPER,0.682157,OTHPER
4635,206152399,3, Noise,0.553375, Noise
4636,206152419,3, Noise,0.58134, Noise
4637,206152426,3,OTHPER,0.801355,OTHPER
4638,206152463,3, Noise,0.522794, Noise
4639,206152465,3,OTHPER,0.549247,OTHPER
4640,206152516,3,OTHPER,0.519783,OTHPER
4641,206152545,3, Noise,0.587204, Noise
4642,206152573,3, Noise,0.645817, Noise
4643,206152590,3, Noise,0.55634, Noise
4644,206152627,3,OTHPER,0.924191,OTHPER
4645,206152657,3, Noise,0.5506220000000001, Noise
4646,206152684,3,OTHPER,0.545696,OTHPER
4647,206152690,3, Noise,0.556519, Noise
4648,206152724,3,OTHPER,0.699836,OTHPER
4649,206152731,3, Noise,0.514235, Noise
4650,206152755,3, Noise,0.617872, Noise
4651,206152800,3,OTHPER,0.511638,OTHPER
4652,206152824,3,OTHPER,0.503618,OTHPER
4653,206152863,3, Noise,0.5065430000000001, Noise
4654,206152957,3, Noise,0.51851, Noise
4655,206152985,3,OTHPER,0.5867220000000001,OTHPER
4656,206153118,3, Noise,0.6486529999999999, Noise
4657,206153219,3, Noise,0.627894, Noise
4658,206153222,3, Noise,0.577879, Noise
4659,206153306,3,OTHPER,0.906038,OTHPER
4660,206153445,3,OTHPER,0.5312100000000001,OTHPER
4661,206153467,3,OTHPER,0.535224,OTHPER
4662,206153489,3,OTHPER,0.5295920000000001,OTHPER
4663,206153684,3, Noise,0.556222, Noise
4664,206153719,3, Noise,0.6152989999999999, Noise
4665,206153840,3, Noise,0.664791, Noise
4666,206153858,3,OTHPER,0.554296,OTHPER
4667,206153911,3, Noise,0.521885, Noise
4668,206153975,3, Noise,0.546512, Noise
4669,206153993,3,OTHPER,0.983266,OTHPER
4670,206154062,3, Noise,0.73725, Noise
4671,206154174,3, Noise,0.6264529999999999, Noise
4672,206154192,3, Noise,0.6155609999999999, Noise
4673,206154227,3, Noise,0.506204, Noise
4674,206154244,3, Noise,0.740736, Noise
4675,206154246,3,OTHPER,0.992494,OTHPER
4676,206154248,3, Noise,0.537574, Noise
4677,206154343,3, Noise,0.671841, Noise
4678,206154472,3, Noise,0.53423, Noise
4679,206154544,3, Noise,0.7794409999999999, Noise
4680,206154564,3, Noise,0.633076, Noise
4681,206154590,3, Noise,0.69181, Noise
4682,206154627,3, Noise,0.6799270000000001, Noise
4683,206154674,3,OTHPER,0.544319,OTHPER
4684,206154883,3,OTHPER,0.670471,OTHPER
4685,206155016,3,OTHPER,0.815333,OTHPER
4686,206155082,3, Noise,0.7163069999999999, Noise
4687,206155107,3, Noise,0.624228, Noise
4688,206155109,3, Noise,0.507737, Noise
4689,206155119,3,OTHPER,0.520891,OTHPER
4690,206155131,3,OTHPER,0.644832,OTHPER
4691,206155196,3,OTHPER,0.684712,OTHPER
4692,206155233,3, Noise,0.616921, Noise
4693,206155260,3, Noise,0.6014189999999999, Noise
4694,206155284,3,OTHPER,0.548358,OTHPER
4695,206155320,3,OTHPER,0.553078,OTHPER
4696,206155451,3,OTHPER,0.640496,OTHPER
4697,206155481,3, Noise,0.522108, Noise
4698,206155505,3,OTHPER,0.656126,OTHPER
4699,206155603,3,OTHPER,0.520329,OTHPER
4700,206155607,3,OTHPER,0.960564,OTHPER
4701,206155645,3,OTHPER,0.513916,OTHPER
4702,206155693,3,OTHPER,0.506761,OTHPER
4703,206155706,3,OTHPER,0.783289,OTHPER
4704,206155711,3,OTHPER,0.5085149999999999,OTHPER
4705,206155737,3, Noise,0.51152, Noise
4706,206155869,3, Noise,0.685408, Noise
4707,206155910,3, Noise,0.6302989999999999, Noise
4708,206155914,3, Noise,0.511606, Noise
4709,206155922,3,OTHPER,0.973161,OTHPER
4710,206155929,3, Noise,0.751058, Noise
4711,206156009,3, Noise,0.569128, Noise
4712,206156025,3,OTHPER,0.741414,    EB
4713,206156163,3,OTHPER,0.814901,OTHPER
4714,206156370,3, Noise,0.7414229999999999, Noise
4715,206156468,3, Noise,0.6143770000000001, Noise
4716,206156731,3, Noise,0.614123, Noise
4717,206156808,3, Noise,0.6836720000000001, Noise
4718,206156841,3, Noise,0.5305529999999999, Noise
4719,206156846,3, Noise,0.633655, Noise
4720,206156890,3,OTHPER,0.6023350000000001,OTHPER
4721,206156917,3, Noise,0.519091, Noise
4722,206156973,3,OTHPER,0.5098729999999999,OTHPER
4723,206156992,3, Noise,0.5325350000000001, Noise
4724,206157014,3, Noise,0.6051880000000001, Noise
4725,206157033,3, Noise,0.526786, Noise
4726,206157115,3, Noise,0.5613229999999999, Noise
4727,206157207,3, Noise,0.573691, Noise
4728,206157329,3, Noise,0.757153, Noise
4729,206157410,3,OTHPER,0.634798,OTHPER
